,i_sensor_1,i_sensor_2,i_sensor_3,o_left,o_right,i_sensor_4,i_sensor_5
0,181,91,81,False,True,78.0,62.0
0,175,90,89,False,False,78.0,62.0
0,169,90,100,False,False,78.0,63.0
0,163,88,100,False,False,78.0,62.0
0,157,87,101,False,False,79.0,64.0
0,158,88,101,False,True,79.0,63.0
0,159,91,100,False,True,79.0,63.0
0,154,89,101,False,False,80.0,63.0
0,148,88,100,False,False,81.0,65.0
0,142,86,200,False,False,80.0,66.0
0,143,88,100,False,True,80.0,65.0
0,145,92,101,False,True,81.0,65.0
0,139,92,100,False,False,81.0,68.0
0,133,82,200,False,False,80.0,70.0
0,127,80,200,False,False,78.0,72.0
0,121,77,200,False,False,77.0,75.0
0,122,84,200,False,True,76.0,73.0
0,122,75,200,False,True,74.0,73.0
0,124,73,100,False,True,73.0,72.0
0,129,70,99,False,True,71.0,71.0
0,123,70,100,False,False,76.0,72.0
0,117,65,200,False,False,70.0,73.0
0,120,63,100,False,True,64.0,68.0
0,127,70,100,False,True,61.0,65.0
0,133,70,99,False,True,59.0,64.0
0,142,69,93,False,True,58.0,65.0
0,152,69,82,False,True,57.0,68.0
0,145,67,81,False,False,55.0,68.0
0,157,66,73,False,True,62.0,70.0
0,176,67,68,False,True,57.0,69.0
0,168,65,68,False,False,57.0,64.0
0,160,64,68,False,False,57.0,64.0
0,152,63,83,False,False,57.0,64.0
0,152,62,85,False,False,57.0,64.0
0,170,62,81,False,True,57.0,57.0
0,205,64,65,False,True,57.0,54.0
0,245,65,65,False,True,58.0,54.0
0,239,65,64,False,False,56.0,52.0
0,233,65,65,False,False,57.0,52.0
0,227,63,64,False,False,56.0,51.0
0,600,65,67,False,True,57.0,51.0
0,600,68,61,False,True,57.0,50.0
0,600,68,62,False,False,58.0,49.0
0,600,67,61,False,False,57.0,48.0
0,600,67,66,False,False,58.0,46.0
0,600,66,65,False,False,58.0,46.0
0,600,66,66,False,False,58.0,45.0
0,600,65,69,False,False,58.0,45.0
0,289,69,64,False,True,59.0,44.0
0,282,69,64,False,False,58.0,44.0
0,277,68,64,False,False,59.0,44.0
0,269,68,64,False,False,58.0,46.0
0,263,68,64,False,False,59.0,46.0
0,258,68,69,False,False,59.0,46.0
0,251,68,69,False,False,59.0,47.0
0,246,69,69,False,False,59.0,48.0
0,240,69,69,False,False,58.0,48.0
0,234,69,64,False,False,58.0,48.0
0,228,69,65,False,False,58.0,49.0
0,222,69,75,False,False,58.0,51.0
0,216,69,75,False,False,58.0,52.0
0,210,68,75,False,False,58.0,53.0
0,222,64,86,True,False,58.0,56.0
0,242,61,95,True,False,58.0,60.0
0,235,60,94,False,False,56.0,62.0
0,218,59,94,False,False,56.0,64.0
0,218,58,94,False,False,55.0,65.0
0,218,58,91,False,False,54.0,67.0
0,212,56,91,False,False,53.0,68.0
0,206,57,91,False,False,51.0,69.0
0,200,58,88,False,False,50.0,70.0
0,194,59,88,False,False,48.0,71.0
0,188,62,85,False,False,48.0,72.0
0,182,63,85,False,False,47.0,72.0
0,201,60,86,True,False,47.0,71.0
0,197,60,86,False,False,47.0,71.0
0,189,62,84,False,False,48.0,70.0
0,185,64,83,False,False,49.0,68.0
0,178,67,82,False,False,50.0,68.0
0,173,68,81,False,False,50.0,67.0
0,197,64,82,True,False,50.0,65.0
0,240,61,82,True,False,46.0,69.0
0,238,61,82,False,False,47.0,69.0
0,228,63,79,False,False,46.0,69.0
0,226,66,79,False,False,47.0,69.0
0,300,68,76,False,False,46.0,69.0
0,300,70,65,False,False,47.0,69.0
0,278,66,68,True,False,46.0,69.0
0,272,67,63,False,False,46.0,69.0
0,266,72,63,False,False,46.0,69.0
0,260,75,65,False,False,54.0,69.0
0,254,76,65,False,False,55.0,64.0
0,248,82,63,False,False,56.0,64.0
0,242,85,62,False,False,57.0,53.0
0,600,79,63,True,False,51.0,54.0
0,600,74,64,True,False,50.0,59.0
0,600,76,63,False,False,49.0,56.0
0,600,76,62,False,False,50.0,56.0
0,600,79,63,False,False,53.0,56.0
0,600,82,62,False,False,52.0,56.0
0,300,83,61,False,False,53.0,53.0
0,300,85,60,False,False,63.0,53.0
0,284,80,63,True,False,63.0,54.0
0,280,80,63,False,False,61.0,53.0
0,272,82,62,False,False,57.0,52.0
0,268,84,63,False,False,56.0,53.0
0,260,84,62,False,False,57.0,52.0
0,256,85,63,False,False,58.0,53.0
0,248,85,62,False,False,59.0,52.0
0,244,86,64,False,False,61.0,53.0
0,236,86,62,False,False,61.0,53.0
0,230,87,55,False,False,61.0,52.0
0,226,87,59,False,False,63.0,53.0
0,218,87,64,False,False,64.0,52.0
0,214,87,65,False,False,63.0,53.0
0,206,86,66,False,False,63.0,52.0
0,202,87,65,False,False,65.0,46.0
0,194,85,64,False,False,66.0,50.0
0,188,87,66,False,False,65.0,53.0
0,182,85,66,False,False,65.0,52.0
0,178,85,66,False,False,65.0,55.0
0,170,84,66,False,False,65.0,55.0
0,166,84,68,False,False,65.0,55.0
0,160,82,73,False,False,65.0,55.0
0,154,82,94,False,False,72.0,55.0
0,155,84,72,False,True,70.0,56.0
0,149,83,78,False,False,70.0,52.0
0,143,83,81,False,False,70.0,52.0
0,137,82,78,False,False,70.0,56.0
0,131,79,200,False,False,70.0,55.0
0,125,78,200,False,False,70.0,59.0
0,125,79,200,False,True,65.0,59.0
0,126,80,200,False,True,69.0,58.0
0,124,80,200,False,True,70.0,57.0
0,122,81,200,False,True,74.0,49.0
0,119,81,200,False,True,75.0,48.0
0,117,82,200,False,True,76.0,47.0
0,111,80,200,False,False,75.0,47.0
0,111,78,200,False,True,75.0,47.0
0,108,78,200,False,True,75.0,46.0
0,108,77,200,False,True,76.0,45.0
0,109,77,200,False,True,74.0,45.0
0,111,77,98,False,True,74.0,43.0
0,123,75,87,False,True,72.0,43.0
0,125,72,69,False,True,72.0,42.0
0,133,70,66,False,True,72.0,43.0
0,133,67,63,False,True,71.0,42.0
0,151,66,60,False,True,68.0,42.0
0,162,65,57,False,True,66.0,42.0
0,167,65,54,False,True,64.0,42.0
0,208,68,51,False,True,63.0,42.0
0,201,67,51,False,False,62.0,43.0
0,193,67,54,False,False,60.0,44.0
0,189,66,56,False,False,60.0,44.0
0,219,73,53,False,True,59.0,44.0
0,240,76,49,False,True,61.0,44.0
0,600,79,46,False,True,63.0,43.0
0,296,77,45,False,False,64.0,42.0
0,290,77,45,False,False,67.0,43.0
0,284,71,43,False,False,69.0,42.0
0,278,75,43,False,False,70.0,40.0
0,272,75,43,False,False,70.0,39.0
0,600,78,40,False,True,69.0,39.0
0,600,81,38,False,True,69.0,37.0
0,600,81,55,False,False,70.0,37.0
0,600,81,55,False,False,71.0,36.0
0,600,81,54,False,False,71.0,35.0
0,600,80,54,False,False,71.0,38.0
0,600,71,53,False,False,71.0,49.0
0,600,81,52,False,False,71.0,49.0
0,600,81,51,False,False,71.0,49.0
0,600,81,51,False,False,71.0,48.0
0,600,81,50,False,False,71.0,48.0
0,600,81,50,False,False,71.0,47.0
0,600,81,50,False,False,63.0,47.0
0,600,81,49,False,False,71.0,46.0
0,600,81,48,False,False,72.0,45.0
0,600,81,48,False,False,72.0,45.0
0,600,79,47,False,False,73.0,45.0
0,600,83,45,False,True,73.0,45.0
0,600,73,45,False,False,74.0,44.0
0,600,73,45,False,False,74.0,43.0
0,600,83,46,False,False,74.0,42.0
0,600,73,45,False,False,75.0,41.0
0,600,73,46,False,False,74.0,40.0
0,600,73,45,False,False,75.0,41.0
0,600,84,46,False,False,73.0,41.0
0,600,83,46,False,False,74.0,41.0
0,600,80,46,False,False,73.0,41.0
0,600,83,47,False,False,73.0,41.0
0,600,83,47,False,False,73.0,41.0
0,600,72,47,False,False,74.0,42.0
0,600,73,47,False,False,74.0,42.0
0,600,83,48,False,False,74.0,43.0
0,600,73,48,False,False,74.0,43.0
0,600,73,47,False,False,67.0,42.0
0,600,73,48,False,False,74.0,43.0
0,600,73,50,False,False,73.0,43.0
0,600,73,50,False,False,74.0,43.0
0,600,73,49,False,False,74.0,43.0
0,600,84,50,False,False,73.0,44.0
0,600,73,49,False,False,73.0,44.0
0,600,84,50,False,False,72.0,44.0
0,600,73,49,False,False,71.0,45.0
0,600,84,50,False,False,72.0,46.0
0,600,73,50,False,False,73.0,45.0
0,600,83,50,False,False,67.0,44.0
0,600,73,50,False,False,74.0,45.0
0,600,73,51,False,False,73.0,45.0
0,600,73,51,False,False,74.0,45.0
0,600,73,51,False,False,73.0,44.0
0,600,73,51,False,False,74.0,46.0
0,600,73,52,False,False,74.0,46.0
0,600,73,51,False,False,73.0,46.0
0,600,73,51,False,False,74.0,46.0
0,600,73,52,False,False,73.0,46.0
0,600,73,52,False,False,73.0,47.0
0,600,75,58,True,False,73.0,47.0
0,600,74,59,False,False,64.0,47.0
0,600,72,60,False,False,71.0,47.0
0,600,72,61,False,False,69.0,49.0
0,600,70,62,False,False,68.0,50.0
0,600,69,61,False,False,67.0,51.0
0,277,64,58,False,True,66.0,51.0
0,271,71,59,False,False,65.0,53.0
0,265,70,57,False,False,64.0,52.0
0,259,72,58,False,False,64.0,53.0
0,253,71,57,False,False,63.0,53.0
0,247,71,58,False,False,64.0,53.0
0,241,72,57,False,False,63.0,53.0
0,235,73,56,False,False,63.0,51.0
0,229,73,55,False,False,63.0,51.0
0,223,73,54,False,False,63.0,52.0
0,211,73,55,False,False,64.0,52.0
0,211,73,54,False,False,63.0,51.0
0,205,73,53,False,False,64.0,49.0
0,199,73,52,False,False,65.0,50.0
0,193,73,52,False,False,65.0,50.0
0,187,73,50,False,False,66.0,49.0
0,181,73,48,False,False,66.0,48.0
0,175,73,48,False,False,68.0,47.0
0,169,85,47,False,False,69.0,46.0
0,163,85,46,False,False,69.0,46.0
0,197,81,49,True,False,69.0,44.0
0,241,77,51,True,False,69.0,44.0
0,235,76,50,False,False,68.0,44.0
0,229,70,51,False,False,69.0,45.0
0,223,76,50,False,False,69.0,45.0
0,217,76,51,False,False,69.0,46.0
0,211,77,50,False,False,69.0,45.0
0,205,76,50,False,False,68.0,45.0
0,199,76,49,False,False,67.0,45.0
0,193,75,49,False,False,68.0,46.0
0,183,74,47,False,False,68.0,45.0
0,181,73,46,False,False,67.0,45.0
0,175,73,46,False,False,68.0,44.0
0,169,73,46,False,False,67.0,44.0
0,163,66,43,False,False,67.0,42.0
0,157,71,43,False,False,66.0,42.0
0,151,70,41,False,False,66.0,41.0
0,207,67,42,True,False,66.0,40.0
0,201,67,41,False,False,65.0,38.0
0,195,67,40,False,False,64.0,39.0
0,189,67,38,False,False,63.0,38.0
0,183,67,39,False,False,61.0,37.0
0,177,68,38,False,False,60.0,35.0
0,171,67,37,False,False,59.0,35.0
0,287,64,37,True,False,59.0,34.0
0,250,67,38,False,False,58.0,34.0
0,244,65,36,False,False,57.0,33.0
0,251,56,37,False,False,57.0,33.0
0,248,68,35,False,False,57.0,33.0
0,600,64,38,True,False,57.0,33.0
0,600,59,38,True,False,56.0,33.0
0,600,56,44,True,False,56.0,34.0
0,600,55,43,False,False,54.0,35.0
0,600,54,46,False,False,53.0,36.0
0,600,54,46,False,False,52.0,37.0
0,600,53,45,False,False,50.0,38.0
0,600,52,46,False,False,49.0,38.0
0,600,52,48,False,False,48.0,39.0
0,600,51,52,False,False,47.0,40.0
0,600,50,53,False,False,46.0,40.0
0,600,50,50,False,True,46.0,41.0
0,600,53,52,False,False,45.0,42.0
0,600,53,51,False,False,45.0,42.0
0,600,52,52,False,False,45.0,43.0
0,600,53,51,False,False,45.0,44.0
0,600,52,51,False,False,45.0,44.0
0,600,53,52,False,False,45.0,45.0
0,600,54,51,False,False,46.0,45.0
0,600,52,52,False,False,46.0,45.0
0,600,53,52,False,False,46.0,44.0
0,600,54,52,False,False,46.0,44.0
0,600,53,54,False,False,46.0,45.0
0,600,56,55,False,False,46.0,45.0
0,600,56,54,False,False,46.0,45.0
0,600,57,54,False,False,46.0,45.0
0,600,56,51,False,False,47.0,46.0
0,600,56,54,False,False,48.0,47.0
0,600,58,55,False,False,48.0,47.0
0,600,59,53,False,False,48.0,46.0
0,600,59,54,False,False,49.0,46.0
0,600,59,53,False,False,49.0,46.0
0,600,61,54,False,False,49.0,46.0
0,600,55,52,False,False,50.0,47.0
0,600,61,53,False,False,50.0,47.0
0,600,63,55,False,False,51.0,47.0
0,600,62,55,False,False,51.0,47.0
0,600,62,55,False,False,52.0,46.0
0,600,63,56,False,False,52.0,46.0
0,600,63,53,False,False,53.0,47.0
0,600,64,56,False,False,53.0,47.0
0,600,62,56,False,False,53.0,47.0
0,600,64,58,False,False,54.0,47.0
0,600,64,57,False,False,54.0,48.0
0,600,59,57,False,False,54.0,48.0
0,600,64,57,False,False,55.0,49.0
0,600,64,56,False,False,55.0,49.0
0,600,65,56,False,False,55.0,49.0
0,600,62,55,False,False,55.0,49.0
0,600,63,54,False,False,55.0,49.0
0,600,64,54,False,False,55.0,49.0
0,600,65,52,False,False,55.0,49.0
0,600,64,53,False,False,55.0,48.0
0,600,63,52,False,False,55.0,47.0
0,600,63,53,False,False,55.0,47.0
0,600,59,53,False,False,56.0,46.0
0,600,62,52,False,False,56.0,46.0
0,600,63,53,False,False,55.0,46.0
0,600,62,53,False,False,55.0,45.0
0,600,61,54,False,False,54.0,45.0
0,600,62,52,False,False,54.0,45.0
0,600,61,54,False,False,53.0,45.0
0,600,60,52,False,False,53.0,45.0
0,600,59,53,False,False,53.0,45.0
0,600,60,53,False,False,53.0,46.0
0,600,62,51,False,True,54.0,45.0
0,600,65,54,False,False,54.0,46.0
0,600,64,52,False,False,54.0,45.0
0,600,66,53,False,False,54.0,45.0
0,600,66,53,False,False,55.0,46.0
0,600,67,55,False,False,55.0,46.0
0,600,68,58,False,False,56.0,46.0
0,600,67,56,False,False,56.0,46.0
0,600,70,55,False,False,57.0,47.0
0,600,73,57,False,False,57.0,48.0
0,600,70,58,False,False,57.0,49.0
0,600,59,59,False,False,58.0,49.0
0,600,82,56,False,True,60.0,49.0
0,600,83,57,False,False,63.0,49.0
0,600,82,56,False,False,64.0,49.0
0,600,85,56,False,False,64.0,50.0
0,600,89,56,False,False,67.0,50.0
0,600,88,56,False,False,68.0,50.0
0,600,90,54,False,False,68.0,49.0
0,600,84,54,False,False,70.0,50.0
0,600,92,54,False,False,71.0,49.0
0,600,90,56,False,False,72.0,49.0
0,600,89,54,False,False,73.0,48.0
0,600,89,55,False,False,75.0,48.0
0,299,91,54,False,False,77.0,48.0
0,298,89,54,False,False,77.0,49.0
0,287,88,54,False,False,77.0,48.0
0,287,88,54,False,False,78.0,49.0
0,275,87,55,False,False,79.0,48.0
0,275,86,55,False,False,79.0,48.0
0,275,93,53,False,True,78.0,48.0
0,269,93,53,False,False,79.0,47.0
0,263,93,53,False,False,79.0,47.0
0,257,93,53,False,False,79.0,47.0
0,251,93,53,False,False,79.0,47.0
0,245,93,53,False,False,79.0,47.0
0,239,93,53,False,False,79.0,47.0
0,233,93,53,False,False,80.0,47.0
0,227,93,53,False,False,81.0,47.0
0,221,87,53,False,False,81.0,47.0
0,215,93,53,False,False,81.0,47.0
0,209,93,53,False,False,81.0,47.0
0,203,93,53,False,False,81.0,47.0
0,197,93,53,False,False,81.0,47.0
0,191,93,53,False,False,81.0,47.0
0,185,93,53,False,False,81.0,47.0
0,179,93,52,False,False,81.0,47.0
0,173,93,52,False,False,81.0,47.0
0,167,93,52,False,False,81.0,47.0
0,161,93,53,False,False,81.0,47.0
0,155,83,56,False,False,81.0,46.0
0,149,90,200,False,False,81.0,46.0
0,143,89,200,False,False,81.0,46.0
0,137,89,200,False,False,81.0,46.0
0,135,92,200,False,True,82.0,47.0
0,133,96,200,False,True,81.0,47.0
0,132,98,200,False,True,83.0,47.0
0,131,99,200,False,True,87.0,47.0
0,127,98,200,False,True,90.0,47.0
0,126,99,200,False,True,92.0,47.0
0,123,98,200,False,True,94.0,47.0
0,121,96,200,False,True,96.0,48.0
0,114,97,200,False,False,97.0,62.0
0,112,96,200,False,True,97.0,62.0
0,111,93,200,False,True,96.0,64.0
0,108,91,200,False,True,94.0,64.0
0,105,84,200,False,True,95.0,85.0
0,105,80,200,False,True,91.0,75.0
0,107,79,200,False,True,88.0,70.0
0,107,76,200,False,True,85.0,66.0
0,110,74,200,False,True,76.0,69.0
0,121,71,200,False,True,80.0,70.0
0,137,69,200,False,True,74.0,77.0
0,156,67,200,False,True,70.0,77.0
0,235,65,93,False,True,68.0,77.0
0,600,63,89,False,True,66.0,77.0
0,600,64,86,False,True,63.0,77.0
0,600,64,81,False,True,61.0,76.0
0,271,66,85,False,True,60.0,76.0
0,265,66,84,False,False,60.0,75.0
0,259,71,87,False,False,61.0,74.0
0,253,69,93,False,False,60.0,74.0
0,247,68,91,False,False,58.0,74.0
0,241,68,93,False,False,58.0,74.0
0,235,70,94,False,False,58.0,74.0
0,229,70,94,False,False,58.0,75.0
0,223,71,94,False,False,59.0,75.0
0,217,70,92,False,False,60.0,76.0
0,212,70,91,False,False,59.0,78.0
0,205,69,89,False,False,60.0,80.0
0,200,70,89,False,False,61.0,81.0
0,194,69,89,False,False,61.0,83.0
0,188,71,88,False,False,62.0,83.0
0,182,73,87,False,False,61.0,83.0
0,175,74,86,False,False,61.0,82.0
0,202,69,80,True,False,61.0,80.0
0,195,70,81,False,False,60.0,79.0
0,190,69,80,False,False,60.0,81.0
0,183,70,81,False,False,59.0,80.0
0,180,71,80,False,False,60.0,80.0
0,208,66,74,True,False,60.0,79.0
0,254,63,77,True,False,59.0,78.0
0,246,63,78,False,False,60.0,77.0
0,242,63,77,False,False,58.0,77.0
0,234,62,78,False,False,58.0,77.0
0,230,62,77,False,False,56.0,78.0
0,223,61,73,False,False,56.0,77.0
0,219,63,73,False,False,55.0,76.0
0,265,60,73,True,False,55.0,77.0
0,259,60,69,False,False,55.0,77.0
0,253,58,69,False,False,53.0,77.0
0,247,58,69,False,False,52.0,76.0
0,233,56,70,False,False,52.0,75.0
0,227,57,70,False,False,53.0,74.0
0,221,57,70,False,False,53.0,73.0
0,215,57,69,False,False,52.0,71.0
0,209,59,58,False,False,51.0,69.0
0,203,60,58,False,False,50.0,67.0
0,237,57,58,True,False,50.0,65.0
0,600,54,61,True,False,49.0,63.0
0,600,54,61,False,False,48.0,63.0
0,600,54,61,False,False,48.0,63.0
0,600,53,61,False,False,48.0,63.0
0,600,52,61,False,False,48.0,63.0
0,600,52,61,False,False,48.0,63.0
0,600,52,61,False,False,48.0,63.0
0,600,52,61,False,False,47.0,63.0
0,600,52,59,False,False,47.0,63.0
0,600,53,59,False,False,46.0,63.0
0,600,54,59,False,False,46.0,62.0
0,600,55,59,False,False,46.0,62.0
0,600,55,59,False,False,46.0,62.0
0,600,55,59,False,False,46.0,61.0
0,600,53,61,True,False,47.0,58.0
0,600,53,60,False,False,47.0,57.0
0,600,54,61,False,False,47.0,58.0
0,600,54,60,False,False,47.0,57.0
0,600,54,61,False,False,47.0,58.0
0,600,54,60,False,False,47.0,57.0
0,600,55,61,False,False,47.0,58.0
0,600,55,59,False,False,57.0,57.0
0,600,57,60,False,False,57.0,58.0
0,600,57,59,False,False,57.0,57.0
0,600,58,57,False,False,56.0,58.0
0,600,58,57,False,False,57.0,58.0
0,600,58,55,False,False,58.0,57.0
0,600,59,53,False,False,57.0,58.0
0,297,61,55,False,False,57.0,57.0
0,292,61,49,False,False,57.0,58.0
0,285,62,49,False,False,57.0,57.0
0,280,62,48,False,False,57.0,58.0
0,273,64,46,False,False,57.0,54.0
0,268,66,45,False,False,57.0,47.0
0,261,66,43,False,False,57.0,46.0
0,256,67,41,False,False,57.0,47.0
0,243,64,41,True,False,64.0,46.0
0,237,65,40,False,False,64.0,40.0
0,231,65,40,False,False,64.0,40.0
0,225,67,40,False,False,64.0,40.0
0,221,68,41,False,False,63.0,40.0
0,214,69,43,False,False,63.0,40.0
0,207,70,45,False,False,64.0,39.0
0,201,71,47,False,False,64.0,39.0
0,195,70,47,False,False,64.0,39.0
0,189,71,48,False,False,64.0,39.0
0,183,74,53,False,False,64.0,45.0
0,177,75,56,False,False,69.0,45.0
0,171,76,58,False,False,69.0,53.0
0,165,77,98,False,False,69.0,54.0
0,159,76,98,False,False,69.0,56.0
0,153,74,72,False,False,69.0,57.0
0,147,74,200,False,False,69.0,57.0
0,141,74,200,False,False,69.0,57.0
0,135,73,200,False,False,75.0,57.0
0,129,72,200,False,False,75.0,57.0
0,123,72,200,False,False,75.0,63.0
0,117,71,200,False,False,75.0,63.0
0,116,73,200,False,True,69.0,69.0
0,112,75,200,False,True,66.0,76.0
0,111,80,200,False,True,67.0,76.0
0,109,80,200,False,True,69.0,76.0
0,105,79,200,False,True,71.0,75.0
0,102,78,200,False,True,75.0,75.0
0,100,77,200,False,True,76.0,77.0
0,97,75,200,False,True,75.0,75.0
0,95,73,200,False,True,75.0,75.0
0,95,71,200,False,True,73.0,75.0
0,97,69,200,False,True,70.0,75.0
0,98,67,200,False,True,69.0,74.0
0,118,63,200,False,True,67.0,74.0
0,109,60,100,False,True,65.0,75.0
0,121,63,101,False,True,62.0,75.0
0,139,55,100,False,True,58.0,76.0
0,151,54,96,False,True,55.0,76.0
0,190,54,88,False,True,53.0,78.0
0,207,55,84,False,True,51.0,78.0
0,300,56,79,False,True,50.0,79.0
0,600,62,74,False,True,50.0,83.0
0,600,60,74,False,False,50.0,69.0
0,600,59,74,False,False,50.0,65.0
0,600,60,75,False,False,49.0,63.0
0,600,58,76,False,False,49.0,64.0
0,600,59,76,False,False,52.0,63.0
0,600,60,78,False,False,50.0,64.0
0,600,62,74,False,True,51.0,63.0
0,600,62,74,False,False,50.0,62.0
0,600,72,74,False,False,51.0,62.0
0,600,63,74,False,False,52.0,62.0
0,600,61,75,False,False,52.0,62.0
0,600,61,75,False,False,52.0,62.0
0,600,62,76,False,False,53.0,63.0
0,600,61,76,False,False,52.0,63.0
0,600,59,79,False,False,58.0,63.0
0,600,60,84,False,False,51.0,62.0
0,600,60,89,False,False,51.0,63.0
0,600,60,92,False,False,52.0,64.0
0,600,60,94,False,False,51.0,64.0
0,600,59,99,False,False,50.0,65.0
0,600,61,100,False,False,49.0,67.0
0,600,57,100,False,False,50.0,68.0
0,600,58,100,False,False,50.0,71.0
0,600,57,100,False,False,49.0,74.0
0,600,57,101,False,False,49.0,77.0
0,600,56,101,False,False,52.0,78.0
0,600,61,97,False,True,50.0,77.0
0,600,61,96,False,False,49.0,79.0
0,600,61,94,False,False,49.0,82.0
0,600,72,93,False,False,49.0,83.0
0,600,64,92,False,False,50.0,75.0
0,600,62,90,False,False,51.0,84.0
0,600,63,90,False,False,51.0,84.0
0,600,62,88,False,False,51.0,84.0
0,600,62,89,False,False,52.0,83.0
0,600,62,88,False,False,57.0,82.0
0,600,64,86,False,False,52.0,80.0
0,600,63,87,False,False,53.0,78.0
0,600,63,87,False,False,52.0,78.0
0,600,65,86,False,False,51.0,76.0
0,600,72,85,False,False,52.0,75.0
0,600,66,84,False,False,53.0,75.0
0,600,67,83,False,False,53.0,75.0
0,600,69,81,False,False,54.0,74.0
0,600,69,80,False,False,54.0,73.0
0,600,71,78,False,False,55.0,75.0
0,600,66,81,True,False,55.0,74.0
0,600,66,80,False,False,55.0,73.0
0,600,67,80,False,False,55.0,72.0
0,600,67,78,False,False,55.0,71.0
0,600,67,78,False,False,55.0,70.0
0,600,66,77,False,False,56.0,69.0
0,600,70,77,False,False,56.0,69.0
0,600,66,77,False,False,56.0,69.0
0,600,66,76,False,False,56.0,68.0
0,600,66,75,False,False,56.0,67.0
0,600,67,74,False,False,55.0,66.0
0,600,67,74,False,False,55.0,66.0
0,600,68,74,False,False,55.0,66.0
0,600,67,74,False,False,55.0,66.0
0,600,67,74,False,False,56.0,65.0
0,600,67,73,False,False,56.0,64.0
0,600,66,71,False,False,56.0,63.0
0,600,69,71,False,False,56.0,63.0
0,600,65,74,True,False,56.0,64.0
0,600,63,75,False,False,56.0,63.0
0,600,63,75,False,False,54.0,64.0
0,600,62,75,False,False,54.0,63.0
0,600,60,75,False,False,53.0,64.0
0,600,60,74,False,False,53.0,63.0
0,600,60,75,False,False,53.0,64.0
0,600,59,74,False,False,53.0,63.0
0,600,58,74,False,False,52.0,64.0
0,600,58,73,False,False,51.0,64.0
0,600,58,73,False,False,50.0,63.0
0,600,62,73,False,False,50.0,64.0
0,600,57,74,False,False,49.0,64.0
0,600,55,73,False,False,49.0,64.0
0,600,55,73,False,False,48.0,63.0
0,600,55,72,False,False,48.0,63.0
0,600,54,72,False,False,52.0,62.0
0,600,53,71,False,False,47.0,63.0
0,600,52,71,False,False,46.0,63.0
0,600,49,75,True,False,46.0,63.0
0,600,48,75,False,False,44.0,63.0
0,600,48,75,False,False,43.0,63.0
0,600,48,75,False,False,42.0,63.0
0,600,55,75,False,False,41.0,63.0
0,600,48,75,False,False,40.0,64.0
0,600,48,75,False,False,40.0,64.0
0,600,48,75,False,False,40.0,64.0
0,600,48,78,False,False,40.0,64.0
0,600,48,78,False,False,40.0,64.0
0,600,48,80,False,False,40.0,64.0
0,600,48,80,False,False,40.0,64.0
0,600,48,82,False,False,40.0,64.0
0,600,48,82,False,False,40.0,64.0
0,600,48,82,False,False,40.0,66.0
0,600,51,81,False,False,40.0,66.0
0,600,48,81,False,False,40.0,67.0
0,600,48,81,False,False,40.0,68.0
0,600,48,81,False,False,40.0,69.0
0,600,48,81,False,False,40.0,70.0
0,600,48,81,False,False,40.0,70.0
0,600,47,81,False,False,40.0,70.0
0,600,47,81,False,False,40.0,69.0
0,600,47,81,False,False,40.0,69.0
0,600,47,81,False,False,39.0,69.0
0,600,47,81,False,False,39.0,69.0
0,600,48,80,False,False,39.0,69.0
0,600,47,78,False,False,39.0,69.0
0,600,47,78,False,False,39.0,69.0
0,600,47,76,False,False,39.0,69.0
0,600,47,76,False,False,39.0,69.0
0,600,47,76,False,False,39.0,69.0
0,301,47,75,False,False,39.0,69.0
0,301,47,75,False,False,39.0,68.0
0,301,47,73,False,False,39.0,67.0
0,301,47,72,False,False,39.0,66.0
0,301,55,69,False,False,39.0,65.0
0,301,47,69,False,False,39.0,65.0
0,301,47,66,False,False,39.0,65.0
0,301,47,65,False,False,39.0,64.0
0,295,48,65,False,False,39.0,63.0
0,289,48,65,False,False,39.0,61.0
